pmid	annotator	subject_text_span	subject_label	predicate	object_text_span	object_label
34366841	student_A	AD	DDF	target	mice	animal
34366841	student_A	PFT	drug	interact	insulin signaling	chemical
34366841	student_A	PFT	drug	change effect	oxidative stress	DDF
34366841	student_A	STZ	drug	administered	mice	animal
34366841	student_A	PFT	drug	change effect	AD	DDF
34366841	student_A	metabolic syndrome	DDF	affect	AD	DDF
34366841	student_A	PFT	drug	interact	GSK-3β	chemical
34366841	student_A	PFT	drug	interact	insulin receptor	chemical
34366841	student_A	AD	DDF	interact	insulin signaling	chemical
34366841	student_A	STZ	drug	change effect	inflammation	DDF
34366841	student_A	PFT	drug	interact	mTOR signaling	chemical
34366841	student_A	pioglitazone	drug	change effect	AD	DDF
34366841	student_A	streptozotocin	drug	administered	mice	animal
34366841	student_A	STZ	drug	change effect	oxidative stress	DDF
34366841	student_A	Sporadic Alzheimer's disease	DDF	affect	cognitive dysfunction	DDF
34366841	student_A	AD	DDF	is a	neurodegenerative disorder	DDF
34366841	student_A	insulin signaling	chemical	produced by	modulation of gut microbiota	microbiome
34366841	student_A	PFT	drug	change effect	cognitive impairment	DDF
34366841	student_A	AD	DDF	is a	Sporadic Alzheimer's disease	DDF
34366841	student_A	AD	DDF	affect	cognitive dysfunction	DDF
34366841	student_A	PFT	drug	administered	mice	animal
34366841	student_A	PFT	drug	change effect	STZ-induced neurodegeneration	DDF
34366841	student_A	PFT	drug	interact	PI3K/Akt signaling	chemical
34366841	student_A	metabolic syndrome	DDF	affect	AD pathogenesis	DDF
34366841	student_A	Sporadic Alzheimer's disease	DDF	is a	neurodegenerative disorder	DDF


36839291	student_A	Tau Protein	chemical	influence	Dementia	DDF
36839291	student_A	LPS	chemical	influence	D	DDF
36839291	student_A	E. coli	bacteria	interact	amyloid protein curli	chemical
36839291	student_A	tau protein	chemical	influence	D	DDF
36839291	student_A	D	DDF	target	people	human
36839291	student_A	LPS	chemical	influence	Dementia	DDF
36839291	student_A	gut microbiota	microbiome	located in	old male Wistar rats	animal
36839291	student_A	curli protein abundance	chemical	interact	feces	chemical
36839291	student_A	curli protein	chemical	located in	brain	anatomical location
36839291	student_A	LPS	chemical	influence	cognitive impairment	DDF
36839291	student_A	Tau Protein	chemical	influence	Mild Cognitive Impairment	DDF
36839291	student_A	LPS	chemical	influence	dementia	DDF
36839291	student_A	MCI	DDF	is a	MCI	DDF
36839291	student_A	LPS	chemical	located in	elderly adults	human
36839291	student_A	LPS	chemical	interact	β-amyloid protein	chemical
36839291	student_A	D	DDF	is a	dementia	DDF
36839291	student_A	dementia	DDF	target	elderly adults	human
36839291	student_A	LPS	chemical	interact	tau	chemical
36839291	student_A	β-amyloid	chemical	influence	D	DDF
36839291	student_A	LPS	chemical	influence	Mild Cognitive Impairment	DDF
36839291	student_A	lipopolysaccharide	chemical	located in	elderly adults	human
36839291	student_A	β-amyloid	chemical	influence	MCI	DDF
36839291	student_A	mild cognitive (MCI) impairment	DDF	target	people	human
36839291	student_A	β-Amyloid	chemical	influence	Dementia	DDF
36839291	student_A	LPS	chemical	influence	MCI	DDF
36839291	student_A	curli protein	chemical	influence	cognitive impairment	DDF
36839291	student_A	D	DDF	target	elderly adults	human
36839291	student_A	tau protein	chemical	located in	elderly adults	human
36839291	student_A	Curli Protein	chemical	influence	Dementia	DDF
36839291	student_A	curli protein	chemical	influence	dementia	DDF
36839291	student_A	curli protein	chemical	interact	tau	chemical
36839291	student_A	curli protein	chemical	located in	elderly adults	human
36839291	student_A	curli protein abundance	chemical	located in	brain	anatomical location
36839291	student_A	MCI	DDF	target	elderly adults	human
36839291	student_A	tau protein	chemical	influence	MCI	DDF
36839291	student_A	β-Amyloid	chemical	influence	Mild Cognitive Impairment	DDF
36839291	student_A	curli protein	chemical	interact	β-amyloid protein	chemical
36839291	student_A	amyloid protein curli	chemical	interact	amyloid proteins	chemical
36839291	student_A	β-amyloid	chemical	located in	elderly adults	human
36839291	student_A	Curli Protein	chemical	influence	Mild Cognitive Impairment	DDF
36839291	student_A	gut microbiota	microbiome	located in	elderly adults	human
36839291	student_A	dementia	DDF	target	people	human
36839291	student_A	curli protein	chemical	located in	Rats	animal


28462225	student_A	dysbiotic microbiota	microbiome	is linked to	MS	DDF
28462225	student_A	intestinal dysbiosis	DDF	affect	multiple sclerosis	DDF
28462225	student_A	MS	DDF	is a	autoimmune disease	DDF
28462225	student_A	archaeal and bacterial genera	bacteria	part of	intestinal microbiota	microbiome
28462225	student_A	microbiota	microbiome	compared to	intestinal microbiota	microbiome
28462225	student_A	dysbiosis	DDF	affect	disease	DDF
28462225	student_A	MS	DDF	is a	relapsing remitting multiple sclerosis	DDF
28462225	student_A	relapsing remitting multiple sclerosis	DDF	target	patients	human
28462225	student_A	intestinal microbiota	microbiome	located in	healthy controls	human
28462225	student_A	microbiota	microbiome	located in	immune system	anatomical location
28462225	student_A	intestinal microbiota	microbiome	located in	patients	human
28462225	student_A	peripheral immune cells	anatomical location	located in	human MS patients	human
28462225	student_A	MS	DDF	affect	gut dysbiosis	DDF
28462225	student_A	microbiota	microbiome	is linked to	disease	DDF
28462225	student_A	autoimmune disease	DDF	affect	gut dysbiosis	DDF


39519025	student_A	AD	DDF	is a	Alzheimer's disease	DDF
39519025	student_A	Gut microbial dysbiosis	microbiome	is linked to	Alzheimer's disease	DDF
39519025	student_A	Gut microbial dysbiosis	microbiome	is linked to	AD	DDF
39519025	student_A	AD mice	animal	used by	Shotgun metagenomic sequencing	biomedical technique
39519025	student_A	bacteriome	microbiome	is linked to	AD	DDF
39519025	student_A	Gut Microbiome Alterations	microbiome	is linked to	Alzheimer's Disease	DDF
39519025	student_A	gut microbiome	microbiome	located in	AD mice	animal
39519025	student_A	gut microbiome alterations	microbiome	is linked to	AD	DDF
39519025	student_A	gut microbiome	microbiome	is linked to	AD	DDF
39519025	student_A	healthy mice	animal	used by	Shotgun metagenomic sequencing	biomedical technique
39519025	student_A	shifts in the gut microbiome composition	microbiome	is linked to	AD	DDF
39519025	student_A	shifts in the gut microbiome composition	microbiome	located in	healthy and AD mice	animal
39519025	student_A	bacteriome	microbiome	is linked to	Alzheimer's disease	DDF


37894093	student_A	Enterocloster bolteae	bacteria	influence	autism	DDF
37894093	student_A	<i>E. bolteae</i> strains	bacteria	interact	ethanol production	chemical
37894093	student_A	Clostridium sporogenes	bacteria	located in	chronic HBV group	human
37894093	student_A	<i>Enterocloster</i> species	bacteria	interact	bolteae	bacteria
37894093	student_A	<i>Enterocloster</i> species	bacteria	part of	gut microbiota	microbiome
37894093	student_A	Enterocloster bolteae	bacteria	influence	human diseases	DDF
37894093	student_A	Enterocloster bolteae	bacteria	influence	dysbiosis	DDF
37894093	student_A	ethanol	chemical	located in	liver	anatomical location
37894093	student_A	Enterocloster bolteae	bacteria	influence	HBV infection	DDF
37894093	student_A	Enterocloster aldenensis	bacteria	located in	chronic HBV group	human
37894093	student_A	liver disease progression	DDF	target	chronic HBV group	human
37894093	student_A	patients	human	used by	high-throughput culturomics approach	biomedical technique
37894093	student_A	ethanol production	chemical	influence	liver disease progression	DDF
37894093	student_A	Clostridium perfringens	bacteria	located in	chronic HBV group	human
37894093	student_A	Clostridium innocuum	bacteria	located in	chronic HBV group	human
37894093	student_A	chronic HBV infection	DDF	target	patients	human
37894093	student_A	Enterocloster bolteae	bacteria	influence	Chronic Hepatitis B-Associated Gut Dysbiosis	DDF
37894093	student_A	Clostridium	bacteria	located in	patients	human
37894093	student_A	Streptococcus	bacteria	located in	patients	human
37894093	student_A	chronic HBV infection	DDF	target	healthy individuals	human
37894093	student_A	chronic HBV	DDF	target	patients	human
37894093	student_A	ethanol	chemical	influence	chronic HBV	DDF
37894093	student_A	Clostridia	bacteria	located in	chronic HBV group	human
37894093	student_A	Hepatitis B virus (HBV) infection	DDF	affect	liver cirrhosis	DDF
37894093	student_A	Enterocloster clostridioformis	bacteria	located in	chronic HBV group	human
37894093	student_A	Enterocloster bolteae	bacteria	influence	liver diseases	DDF
37894093	student_A	Enterocloster bolteae	bacteria	located in	chronic HBV group	human
37894093	student_A	gut microbiota	microbiome	located in	patients	human
37894093	student_A	Enterocloster bolteae	bacteria	influence	multiple sclerosis	DDF
37894093	student_A	gut	anatomical location	located in	chronic HBV group	human
37894093	student_A	Enterocloster bolteae	bacteria	influence	inflammatory bowel diseases	DDF
37894093	student_A	bolteae	bacteria	part of	gut microbiota	microbiome
37894093	student_A	Enterocloster	bacteria	interact	Enterocloster bolteae	bacteria
37894093	student_A	ethanol production	chemical	located in	chronic HBV group	human
37894093	student_A	Enterocloster	bacteria	located in	patients	human
37894093	student_A	healthy individuals	human	used by	high-throughput culturomics approach	biomedical technique
37894093	student_A	Enterocloster	bacteria	interact	Clostridium	bacteria


37937381	student_A	Alzheimer's disease	DDF	is a	age-dependent neurodegenerative disorder	DDF
37937381	student_A	KO	dietary supplement	influence	neuro-inflammation	DDF
37937381	student_A	KO	dietary supplement	influence	early mild cognitive impairment	DDF
37937381	student_A	KO	dietary supplement	influence	neuron injure	DDF
37937381	student_A	dietary nutrients	dietary supplement	influence	advanced cognitive impairment	DDF
37937381	student_A	KO supplementation	dietary supplement	impact	gut microbiota	microbiome
37937381	student_A	KO supplementation	dietary supplement	impact	Helicobacteraceae	bacteria
37937381	student_A	Early Mild Cognitive Impairment	DDF	target	APP/PS1 Mice	animal
37937381	student_A	KO supplementation	dietary supplement	impact	Lactobacillaceae	bacteria
37937381	student_A	KO supplementation	dietary supplement	impact	Dubosiella	bacteria
37937381	student_A	KO supplementation	dietary supplement	impact	Akkermansia	bacteria
37937381	student_A	early mild cognitive impairment	DDF	is a	cognitive impairment	DDF
37937381	student_A	KO supplementation	dietary supplement	influence	serum lipopolysaccharide leakage	DDF


36554429	student_A	chain fatty-acids"	chemical	influence	"Parkinson disease"	DDF


30113252	student_A	short-chain fatty acids	chemical	located in	patients	human
30113252	student_A	healthy controls	human	used by	gas chromatography	biomedical technique
30113252	student_A	acetate	chemical	part of	fecal SCFAs	chemical
30113252	student_A	short-chain fatty acids	chemical	influence	dysbiosis	DDF
30113252	student_A	fecal SCFAs	chemical	part of	SCFAs	chemical
30113252	student_A	Streptococcus	bacteria	located in	NMOSD patients	human
30113252	student_A	immunosuppressants	drug	impact	Streptococcus	bacteria
30113252	student_A	gut microbiome	microbiome	is linked to	NMOSD	DDF
30113252	student_A	gut microbiome	microbiome	is linked to	neuromyelitis optica spectrum disorders	DDF
30113252	student_A	Streptococcus	bacteria	influence	NMOSD	DDF
30113252	student_A	fecal SCFAs	chemical	part of	short-chain fatty acids	chemical
30113252	student_A	neuromyelitis optica spectrum disorders	DDF	target	NMOSD patients	human
30113252	student_A	neuromyelitis optica spectrum disorders	DDF	is a	autoimmune diseases	DDF
30113252	student_A	healthy controls	human	used by	Next-generation sequencing	biomedical technique
30113252	student_A	SCFAs	chemical	located in	patients	human
30113252	student_A	patients	human	used by	gas chromatography	biomedical technique
30113252	student_A	opportunistic pathogens	bacteria	influence	dysbiosis	DDF
30113252	student_A	dysbiosis	DDF	affect	neuromyelitis optica spectrum disorders	DDF
30113252	student_A	immunosuppressants	drug	change effect	neuromyelitis optica spectrum disorders	DDF
30113252	student_A	immunosuppressants	drug	change effect	NMOSD	DDF
30113252	student_A	fecal SCFAs	chemical	located in	NMOSD patients	human
30113252	student_A	immunosuppressants	drug	administered	NMOSD patients	human
30113252	student_A	butyrate	chemical	located in	NMOSD patients	human
30113252	student_A	Intestinal microbiota	microbiome	is linked to	autoimmune diseases	DDF
30113252	student_A	acetate	chemical	located in	NMOSD patients	human
30113252	student_A	NMOSD	DDF	is a	autoimmune diseases	DDF
30113252	student_A	patients	human	used by	Next-generation sequencing	biomedical technique
30113252	student_A	butyrate	chemical	part of	fecal SCFAs	chemical
30113252	student_A	NMOSD	DDF	change abundance	Streptococcus	bacteria


36035436	student_A	Huntington's disease	DDF	is a	neurodegenerative disorder	DDF
36035436	student_A	gut dysbiosis	DDF	strike	gut	anatomical location
36035436	student_A	gut microbial community	microbiome	located in	mice	animal
36035436	student_A	Huntington's disease	DDF	strike	gastrointestinal system	anatomical location
36035436	student_A	Huntington's disease	DDF	affect	dementia	DDF
36035436	student_A	Huntington's disease	DDF	target	mice	animal
36035436	student_A	Huntington's disease	DDF	target	male mice	animal
36035436	student_A	Huntington's disease	DDF	strike	brain	anatomical location
36035436	student_A	gut microbiome	microbiome	located in	gut	anatomical location
36035436	student_A	Huntington's disease	DDF	target	females	animal


37684694	student_A	Gut microbes	microbiome	located in	patients	human
37684694	student_A	neurotransmitters	chemical	influence	CADASIL	DDF
37684694	student_A	GABA	chemical	part of	neurotransmitters	chemical
37684694	student_A	patient-derived F. varium infection	DDF	affect	behavior disorder	DDF
37684694	student_A	glutamate	chemical	part of	neurotransmitters	chemical
37684694	student_A	Gut microbes	microbiome	is linked to	systemic inflammation	DDF
37684694	student_A	Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy	DDF	is a	cerebral small vessel disease	DDF
37684694	student_A	Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy	DDF	target	CADASIL patients	human
37684694	student_A	4-aminobutanoate	chemical	part of	neurotransmitters	chemical
