pmid	annotator	subject_text_span	subject_label	predicate	object_text_span	object_label
39135052	expert_10	lipopolysaccharide	chemical	administered	three-month-old C57BL/6J mice	animal


40890565	expert_10	APOE4	chemical	located in	asymptomatic carriers	human
40890565	expert_10	apolipoprotein E4	chemical	influence	late-onset Alzheimer's disease	DDF
40890565	expert_10	gut microbiome	microbiome	located in	young APOE4 mice	animal
40890565	expert_10	KD	food	impact	Lactobacillus johnsonii	bacteria
40890565	expert_10	apolipoprotein E4	chemical	located in	asymptomatic carriers	human
40890565	expert_10	KD	food	impact	Lactobacillus reuteri	bacteria
40890565	expert_10	late-onset Alzheimer's disease	DDF	target	asymptomatic carriers	human
40890565	expert_10	KD	food	administered	Male and female APOE3 and APOE4 mice	animal
40890565	expert_10	B. intestinalis	bacteria	located in	APOE4 females	animal
40890565	expert_10	APOE4	chemical	influence	AD	DDF
40890565	expert_10	APOE4	chemical	influence	late-onset Alzheimer's disease	DDF
40890565	expert_10	gut microbiome alterations	DDF	target	asymptomatic carriers	human
40890565	expert_10	ketogenic diet	food	administered	young APOE4 mice	animal
40890565	expert_10	KD	food	impact	pathogenic Bacteroides intestinalis	bacteria
40890565	expert_10	early brain metabolic dysfunction	DDF	target	asymptomatic carriers	human
40890565	expert_10	Lactobacillus species	bacteria	located in	APOE4 females	animal
40890565	expert_10	apolipoprotein E4	chemical	influence	AD	DDF
40890565	expert_10	KD	food	administered	young APOE4 mice	animal


37680457	expert_10	serum cytokines	chemical	located in	SZ patients	human
37680457	expert_10	fecal microbiota	microbiome	located in	SZ patients	human
37680457	expert_10	fecal microbiota	microbiome	is linked to	SZ	DDF
37680457	expert_10	SZ	DDF	interact	IL-1ra	chemical
37680457	expert_10	MS	DDF	interact	IL-1ra	chemical
37680457	expert_10	Multiple Sclerosis	DDF	target	Chinese Patients	human
37680457	expert_10	fecal microbiota	microbiome	located in	MSC	human
37680457	expert_10	fecal microbiota	microbiome	located in	age-, gender-, and BMI-matched cognitively normal subjects	human
37680457	expert_10	MS	DDF	interact	serum cytokines	chemical
37680457	expert_10	MS	DDF	interact	MIP-1<i>α	chemical
37680457	expert_10	SZ	DDF	interact	MIP-1<i>α	chemical
37680457	expert_10	SZ	DDF	target	people	human
37680457	expert_10	serum cytokines	chemical	located in	MS	human
37680457	expert_10	serum cytokines	chemical	located in	MS patients	human
37680457	expert_10	Faecalibacterium	bacteria	part of	fecal microbiota	microbiome
37680457	expert_10	multiple sclerosis	DDF	target	people	human
37680457	expert_10	fecal microbiota	microbiome	located in	MS patients	human
37680457	expert_10	schizophrenia	DDF	target	people	human
37680457	expert_10	serum cytokines	chemical	located in	SZC	human
37680457	expert_10	SZ	DDF	interact	serum cytokines	chemical
37680457	expert_10	fecal microbiota	microbiome	located in	SZC	human
37680457	expert_10	MS	DDF	interact	RANTES	chemical
37680457	expert_10	SZ	DDF	interact	RANTES	chemical
37680457	expert_10	MS	DDF	interact	IL-8	chemical
37680457	expert_10	MS	DDF	interact	PDGF-bb	chemical
37680457	expert_10	SZ	DDF	interact	PDGF-bb	chemical
37680457	expert_10	fecal microbiota	microbiome	is linked to	MS	DDF
37680457	expert_10	SZ	DDF	interact	IL-8	chemical
37680457	expert_10	MS	DDF	target	people	human
37680457	expert_10	Schizophrenia	DDF	target	Chinese Patients	human
37680457	expert_10	MS	DDF	interact	TNF-<i>α	chemical
37680457	expert_10	SZ	DDF	interact	TNF-<i>α	chemical
37680457	expert_10	fecal microbiota	microbiome	located in	age-, gender-, and BMI-matched healthy subjects	human


34953141	expert_10	Trimethylamine N-Oxide	chemical	interact	carnitine	chemical
34953141	expert_10	Trimethylamine N-Oxide	chemical	located in	humans	human
34953141	expert_10	TMAO	chemical	located in	humans	human
34953141	expert_10	TMAO	chemical	interact	betaine	chemical
34953141	expert_10	TMAO	chemical	part of	CSF	chemical
34953141	expert_10	TMAO	chemical	interact	CA	chemical
34953141	expert_10	gut metabolite	chemical	influence	cell cycle arrest	DDF
34953141	expert_10	TMAO	chemical	interact	carnitine	chemical
34953141	expert_10	Trimethylamine N-Oxide	chemical	part of	CSF	chemical
34953141	expert_10	trimethylamine N-oxide	chemical	influence	cell cycle arrest	DDF
34953141	expert_10	TMAO	chemical	part of	serum	chemical
34953141	expert_10	TMAO	chemical	influence	cell cycle arrest	DDF
34953141	expert_10	TMAO	chemical	interact	choline	chemical
34953141	expert_10	TMAO	chemical	interact	carbonic anhydrase	chemical
34953141	expert_10	Trimethylamine N-Oxide	chemical	interact	betaine	chemical
34953141	expert_10	Trimethylamine N-Oxide	chemical	part of	serum	chemical
34953141	expert_10	TMAO	chemical	part of	cerebrospinal fluid	chemical
34953141	expert_10	TMAO	chemical	interact	well-characterized protein	chemical
34953141	expert_10	gut microbiota	microbiome	located in	humans	human
34953141	expert_10	TMAO	chemical	influence	proteopathies	DDF
34953141	expert_10	Trimethylamine N-Oxide	chemical	interact	choline	chemical


35310146	expert_6	microbial-derived secondary bile acids	chemical	located in	AD patients	human
35310146	expert_6	gut microbiome	microbiome	located in	AD patients	human
35310146	expert_6	host-produced unconjugated primary and microbiota-produced secondary BAs	chemical	located in	females	animal
35310146	expert_6	TRAP	chemical	influence	gut dysbiosis	DDF
35310146	expert_6	BAs	chemical	located in	females	animal
35310146	expert_6	gut dysbiosis	DDF	target	wildtype (WT) controls	animal
35310146	expert_6	TRAP	chemical	influence	Alzheimer's disease	DDF
35310146	expert_6	inflammation-related bacteria	bacteria	located in	female rats	animal
35310146	expert_6	TG rats	animal	used by	F/B	biomedical technique
35310146	expert_6	BA-uptake transporter Ntcp	chemical	located in	males	animal
35310146	expert_6	TRAP	chemical	influence	AD	DDF
35310146	expert_6	secondary BAs	chemical	located in	TG rat	animal
35310146	expert_6	Traffic-related air pollution	chemical	influence	Alzheimer's disease	DDF
35310146	expert_6	TRAP	chemical	impact	Lactobacillus	bacteria
35310146	expert_6	TG rats	animal	used by	Firmicutes/Bacteroidetes	biomedical technique
35310146	expert_6	TRAP	chemical	interact	BAs	chemical
35310146	expert_6	Traffic-related air pollution	chemical	influence	AD	DDF
35310146	expert_6	male TG rats	animal	used by	16 S rDNA sequencing	biomedical technique
35310146	expert_6	TRAP	chemical	interact	secondary BAs	chemical
35310146	expert_6	TRAP	chemical	influence	age-related dementia	DDF
35310146	expert_6	gut dysbiosis	DDF	target	TG rat	animal
35310146	expert_6	TRAP	chemical	impact	Ruminococcus flavefaciens	bacteria
35310146	expert_6	gut	anatomical location	located in	female rats	animal
35310146	expert_6	ambient traffic-related air pollution	chemical	influence	Alzheimer's disease	DDF
35310146	expert_6	Ruminococcus flavefaciens	bacteria	located in	male TG rats	animal
35310146	expert_6	secondary BAs	chemical	located in	wildtype (WT) controls	animal
35310146	expert_6	TRAP	chemical	impact	inflammation-related bacteria	bacteria
35310146	expert_6	Lactobacillus	bacteria	located in	male TG rats	animal
35310146	expert_6	Traffic-related air pollution	chemical	influence	age-related dementia	DDF
35310146	expert_6	BAs	chemical	located in	AD patients	human


40037471	expert_6	ambient particulate matter	chemical	influence	neurodegenerative diseases	DDF
40037471	expert_6	gut-brain axis dysfunction	DDF	target	asymptomatic individuals	human
40037471	expert_6	AD	DDF	target	vulnerable populations	human
40037471	expert_6	extreme heat stress	DDF	affect	neurodegenerative diseases	DDF
40037471	expert_6	neuroinflammation	DDF	affect	AD	DDF
40037471	expert_6	HS	DDF	affect	neurodegenerative diseases	DDF
40037471	expert_6	gut microbiome dysbiosis	DDF	target	asymptomatic individuals	human
40037471	expert_6	AD	DDF	target	asymptomatic individuals	human
40037471	expert_6	PM<sub>2.5</sub>	chemical	influence	neurodegenerative diseases	DDF
40037471	expert_6	PM<sub>2.5</sub>	chemical	influence	cardiovascular and neurodegenerative conditions	DDF
40037471	expert_6	environmental PM<sub>2.5</sub>	chemical	located in	young asymptomatic EOAD mice	animal
40037471	expert_6	HS	DDF	affect	early-onset Alzheimer's disease	DDF
40037471	expert_6	neuroinflammation	DDF	target	asymptomatic individuals	human
40037471	expert_6	HS	DDF	affect	EOAD	DDF
40037471	expert_6	ambient PM<sub>2.5</sub>	chemical	influence	EOAD	DDF
40037471	expert_6	ambient PM<sub>2.5</sub>	chemical	influence	early-onset Alzheimer's disease	DDF
40037471	expert_6	gut-brain axis dysfunction	DDF	affect	AD	DDF
40037471	expert_6	gut microbiome dysbiosis	DDF	affect	AD	DDF
40037471	expert_6	environmental PM<sub>2.5</sub>	chemical	influence	cognitive decline	DDF
40037471	expert_6	cognitive decline	DDF	target	young asymptomatic EOAD mice	animal
40037471	expert_6	Alzheimer's disease	DDF	target	vulnerable populations	human


38562743	expert_6	type 2 diabetes	DDF	target	subjects of Mexican descent	human
38562743	expert_6	Type 2 diabetes	DDF	affect	neurodegeneration	DDF
38562743	expert_6	gut microbiome	microbiome	is linked to	T2D	DDF
38562743	expert_6	T2D	DDF	affect	neurodegeneration	DDF
38562743	expert_6	dysbiosis	DDF	affect	AD	DDF
38562743	expert_6	sT2D	human	used by	Metataxonomic 16S rRNA sequencing	biomedical technique
38562743	expert_6	human gut microbiome	microbiome	is linked to	AD	DDF
38562743	expert_6	gut microbiome	microbiome	is linked to	neuroinflammation	DDF
38562743	expert_6	T2D	DDF	affect	AD	DDF
38562743	expert_6	gut microbiome	microbiome	located in	individuals	human
38562743	expert_6	T2D	DDF	target	individuals	human
38562743	expert_6	Type 2 diabetes	DDF	affect	AD	DDF
38562743	expert_6	gut microbiome	microbiome	is linked to	neurodegeneration	DDF
38562743	expert_6	human gut microbiome	microbiome	is linked to	dysbiosis	DDF
38562743	expert_6	comorbid T2D	DDF	target	Individuals	human
38562743	expert_6	T2D subjects	human	used by	Metataxonomic 16S rRNA sequencing	biomedical technique
38562743	expert_6	gut microbiome	microbiome	is linked to	AD	DDF
38562743	expert_6	Type 2 diabetes	DDF	affect	dementia	DDF
38562743	expert_6	T2D	DDF	affect	dementia	DDF
38562743	expert_6	early onset AD	DDF	target	Individuals	human
38562743	expert_6	human gut microbiome	microbiome	is linked to	neuroinflammation	DDF
38562743	expert_6	population-matched healthy controls	human	used by	Metataxonomic 16S rRNA sequencing	biomedical technique
38562743	expert_6	T2D	DDF	affect	Alzheimer's Disease	DDF
38562743	expert_6	dysbiosis	DDF	affect	neuroinflammation	DDF
38562743	expert_6	HC	human	used by	Metataxonomic 16S rRNA sequencing	biomedical technique
38562743	expert_6	Type 2 diabetes	DDF	affect	Alzheimer's Disease	DDF
38562743	expert_6	dementia	DDF	is a	neurodegeneration	DDF


37908561	expert_6	AD	DDF	change abundance	Actinobacteria	bacteria
37908561	expert_6	AD	DDF	change abundance	Desulfovibrionales	bacteria
37908561	expert_6	gut microbiota	microbiome	is linked to	Alzheimer's disease	DDF
37908561	expert_6	AD	DDF	change abundance	Oscillospira	bacteria
37908561	expert_6	AD	DDF	change abundance	Ruminococcaceae	bacteria
37908561	expert_6	AD	DDF	change abundance	Ruminococcus1	bacteria
37908561	expert_6	gut microbiota	microbiome	is linked to	AD	DDF
37908561	expert_6	AD	DDF	change abundance	Deltaproteobacteria	bacteria
37908561	expert_6	GM	microbiome	is linked to	Alzheimer's disease	DDF
37908561	expert_6	GM	microbiome	is linked to	AD	DDF


40486731	expert_6	gut microbiota	microbiome	located in	healthy donors	human
40486731	expert_6	Alzheimer's disease	DDF	target	healthy donors	human
40486731	expert_6	gut microbiota dysbiosis	DDF	affect	AD	DDF
40486731	expert_6	colitis-associated dysbiosis	DDF	target	FMT-DSS	animal
40486731	expert_6	IL-1β	chemical	located in	gut	anatomical location
40486731	expert_6	FMT-DSS mice	animal	used by	fecal microbiota transplantation	biomedical technique
40486731	expert_6	healthy wild-type mice	animal	used by	fecal microbiota transplantation	biomedical technique
40486731	expert_6	neuroinflammation	DDF	target	FMT-WT	animal
40486731	expert_6	circulating microbial metabolites	chemical	influence	gut barrier disruption	DDF
40486731	expert_6	dextran sulfate sodium (DSS)-induced colitis mice	animal	used by	FMT	biomedical technique
40486731	expert_6	healthy wild-type mice	animal	used by	FMT	biomedical technique
40486731	expert_6	IL-6	chemical	located in	brain tissues	anatomical location
40486731	expert_6	short-chain fatty acid	chemical	located in	FMT-WT mice	animal
40486731	expert_6	Cognitive function	DDF	target	mice	animal
40486731	expert_6	reduced Aβ plaque burden	DDF	target	healthy wild-type mice	animal
40486731	expert_6	gut microbiota	microbiome	located in	mice	animal
40486731	expert_6	elevated pro-inflammatory cytokine levels	DDF	target	FMT-DSS mice	animal
40486731	expert_6	Bacteroides	bacteria	interact	short-chain fatty acid	chemical
40486731	expert_6	neuroinflammation	DDF	target	FMT-DSS	animal
40486731	expert_6	circulating microbial metabolites	chemical	influence	neuroinflammation	DDF
40486731	expert_6	healthy donors	human	used by	FMT	biomedical technique
40486731	expert_6	TNF-α	chemical	located in	gut	anatomical location
40486731	expert_6	amyloid-beta (Aβ) pathology	chemical	administered	mice	animal
40486731	expert_6	pro-inflammatory cytokine levels	DDF	target	mice	animal
40486731	expert_6	healthy wild-type mice	animal	used by	Open Field Test	biomedical technique
40486731	expert_6	gut microbiota	microbiome	is linked to	Alzheimer's disease	DDF
40486731	expert_6	Enterobacteriaceae	bacteria	interact	neurotoxic metabolites	chemical
40486731	expert_6	neurotoxic metabolites	chemical	located in	FMT-DSS mice	animal
40486731	expert_6	FMT-WT mice	animal	used by	Microbial profiling	biomedical technique
40486731	expert_6	FMT-WT mice	animal	used by	Open Field Test	biomedical technique
40486731	expert_6	gut barrier disruption	DDF	interact	circulating microbial metabolites	chemical
40486731	expert_6	pro-inflammatory cytokines	chemical	located in	brain tissues	anatomical location
40486731	expert_6	healthy donors	human	used by	fecal transplantation	biomedical technique
40486731	expert_6	neuroinflammation	DDF	interact	circulating microbial metabolites	chemical
40486731	expert_6	mice	animal	used by	bioinformatic functional analyses	biomedical technique
40486731	expert_6	Enterobacteriaceae	bacteria	located in	FMT-DSS mice	animal
40486731	expert_6	APP/PS1 transgenic mice	animal	used by	fecal microbiota transplantation	biomedical technique
40486731	expert_6	AD	DDF	target	FMT-WT mice	animal
40486731	expert_6	gut barrier disruption	DDF	target	FMT-WT	animal
40486731	expert_6	APP/PS1 transgenic mice	animal	used by	FMT	biomedical technique
40486731	expert_6	IL-1β	chemical	located in	brain tissues	anatomical location
40486731	expert_6	healthy wild-type mice	animal	used by	Morris Water Maze	biomedical technique
40486731	expert_6	Lachnospiraceae	bacteria	located in	FMT-WT mice	animal
40486731	expert_6	Lachnospiraceae	bacteria	interact	short-chain fatty acid	chemical
40486731	expert_6	IL-6	chemical	located in	gut	anatomical location
40486731	expert_6	FMT-WT mice	animal	used by	Morris Water Maze	biomedical technique
40486731	expert_6	Bacteroides	bacteria	located in	FMT-WT mice	animal
40486731	expert_6	colitis-associated dysbiosis	DDF	target	FMT-WT	animal
40486731	expert_6	DSS-treated donors	human	used by	fecal microbiota transplantation	biomedical technique
40486731	expert_6	colitis-associated dysbiosis	DDF	target	healthy donors	human
40486731	expert_6	gut microbiota dysbiosis	DDF	affect	Alzheimer's disease	DDF
40486731	expert_6	mice	animal	used by	16S ribosomal RNA sequencing	biomedical technique
