pmid	annotator	start_idx	end_idx	location	text_span	label
38490542	student_A	491	511	abstract	pathological staining	biomedical technique
38490542	student_A	517	543	abstract	specific indicator staining	biomedical technique
38490542	student_A	592	593	abstract	LF	chemical
38490542	student_A	598	606	abstract	UC injury	DDF
38490542	student_A	612	613	abstract	AD	DDF
38490542	student_A	641	670	abstract	16s RNA full-length sequencing	biomedical technique
38490542	student_A	701	702	abstract	LF	chemical
38490542	student_A	724	744	abstract	intestinal microbiota	microbiome
38490542	student_A	749	755	abstract	AD mice	animal
38490542	student_A	920	921	abstract	LF	chemical
38490542	student_A	1007	1008	abstract	LF	chemical
38490542	student_A	1059	1072	abstract	gut microbiota	microbiome
38490542	student_A	1077	1083	abstract	AD mice	animal
38490542	student_A	1100	1101	abstract	UC	DDF
38490542	student_A	1162	1178	abstract	AD susceptibility	DDF
38490542	student_A	1183	1184	abstract	UC	DDF
38490542	student_A	1226	1227	abstract	LF	chemical
38490542	student_A	1234	1241	abstract	diseases	DDF
38490542	student_A	1310	1311	abstract	LF	chemical
38490542	student_A	1361	1362	abstract	LF	chemical
38490542	student_A	1379	1380	abstract	AD	DDF
38490542	student_A	1400	1413	abstract	gut microbiota	microbiome
38490542	student_A	1605	1606	abstract	LF	chemical


32741809	student_A	0	8	title	High Salt	food
32741809	student_A	18	35	title	Brain Inflammation	DDF
32741809	student_A	41	61	title	Cognitive Dysfunction	DDF
32741809	student_A	79	112	title	Alternations in the Gut Microbiota	microbiome
32741809	student_A	118	142	title	Decreased SCFA Production	bacteria
32741809	student_A	0	20	abstract	Excessive salt intake	dietary supplement
32741809	student_A	68	87	abstract	cognitive impairment	DDF
32741809	student_A	124	156	abstract	imbalanced intestinal homeostasis	DDF
32741809	student_A	189	200	abstract	dietary salt	food
32741809	student_A	209	222	abstract	gut microbiota	microbiome
32741809	student_A	281	305	abstract	Adult female C57BL/6 mice	animal
32741809	student_A	333	343	abstract	normal chow	food
32741809	student_A	346	358	abstract	control group	animal
32741809	student_A	361	363	abstract	CON	animal
32741809	student_A	369	384	abstract	sodium-rich chow	food
32741809	student_A	400	403	abstract	NaCl	dietary supplement
32741809	student_A	406	419	abstract	high-salt diet	biomedical technique
32741809	student_A	422	424	abstract	HSD	biomedical technique
32741809	student_A	477	499	abstract	short-chain fatty acids	chemical
32741809	student_A	502	506	abstract	SCFAs	chemical
32741809	student_A	558	589	abstract	blood-brain barrier permeability	anatomical location
32741809	student_A	596	626	abstract	proinflammatory cytokine levels	chemical
32741809	student_A	632	640	abstract	apoptosis	DDF
32741809	student_A	649	653	abstract	brain	anatomical location
32741809	student_A	675	678	abstract	mice	animal
32741809	student_A	686	688	abstract	HSD	biomedical technique
32741809	student_A	712	749	abstract	impaired learning and memory abilities	DDF
32741809	student_A	752	754	abstract	HSD	biomedical technique
32741809	student_A	797	809	abstract	Bacteroidetes	bacteria
32741809	student_A	812	816	abstract	S24-7	bacteria
32741809	student_A	822	835	abstract	Alloprevotella	bacteria
32741809	student_A	842	855	abstract	Proteobacteria	bacteria
32741809	student_A	879	888	abstract	Firmicutes	bacteria
32741809	student_A	891	905	abstract	Lachnospiraceae	bacteria
32741809	student_A	911	925	abstract	Ruminococcaceae	bacteria
32741809	student_A	929	947	abstract	SCFA concentrations	chemical
32741809	student_A	993	999	abstract	acetate	chemical
32741809	student_A	1002	1011	abstract	propionate	chemical
32741809	student_A	1018	1025	abstract	butyrate	chemical
32741809	student_A	1057	1068	abstract	HSD-fed mice	animal
32741809	student_A	1075	1077	abstract	HSD	biomedical technique
32741809	student_A	1092	1106	abstract	BBB dysfunction	DDF
32741809	student_A	1112	1132	abstract	microglial activation	DDF
32741809	student_A	1141	1151	abstract	mouse brain	anatomical location
32741809	student_A	1172	1176	abstract	IL-1β	chemical
32741809	student_A	1179	1182	abstract	IL-6	chemical
32741809	student_A	1189	1193	abstract	TNF-α	chemical
32741809	student_A	1220	1225	abstract	cortex	anatomical location
32741809	student_A	1260	1268	abstract	apoptosis	DDF
32741809	student_A	1288	1293	abstract	cortex	anatomical location
32741809	student_A	1299	1316	abstract	hippocampus region	anatomical location
32741809	student_A	1321	1324	abstract	mice	animal
32741809	student_A	1334	1336	abstract	HSD	biomedical technique
32741809	student_A	1409	1425	abstract	cleaved caspase-3	gene
32741809	student_A	1428	1436	abstract	caspase-3	gene
32741809	student_A	1443	1451	abstract	caspase-1	gene
32741809	student_A	1458	1460	abstract	HSD	biomedical technique
32741809	student_A	1478	1498	abstract	cognitive dysfunction	DDF
32741809	student_A	1503	1506	abstract	mice	animal
32741809	student_A	1564	1572	abstract	apoptosis	DDF
32741809	student_A	1581	1585	abstract	brain	anatomical location
32741809	student_A	1625	1637	abstract	gut dysbiosis	DDF
32741809	student_A	1661	1675	abstract	SCFA production	chemical


39609876	student_A	25	48	title	childhood simple obesity	DDF
39609876	student_A	71	82	title	pathogenesis	DDF
39609876	student_A	28	44	abstract	childhood obesity	DDF
39609876	student_A	214	237	abstract	childhood simple obesity	DDF
39609876	student_A	247	278	abstract	integrative multi-omics analysis	biomedical technique
39609876	student_A	376	387	abstract	pathogenesis	DDF
39609876	student_A	415	427	abstract	Transcriptome	biomedical technique
39609876	student_A	430	450	abstract	untargeted metabolome	biomedical technique
39609876	student_A	457	476	abstract	16 S rDNA sequencing	biomedical technique
39609876	student_A	496	503	abstract	subjects	human
39609876	student_A	555	568	abstract	gut microflora	microbiome
39609876	student_A	580	602	abstract	Transcriptomic analysis	biomedical technique
39609876	student_A	619	648	abstract	differentially expressed genes	gene
39609876	student_A	651	654	abstract	DEGs	gene
39609876	student_A	675	694	abstract	immune-related genes	gene
39609876	student_A	741	762	abstract	antimicrobial peptides	chemical
39609876	student_A	795	805	abstract	interferons	chemical
39609876	student_A	820	838	abstract	random forest model	statistical technique
39609876	student_A	892	911	abstract	metabolomic analysis	biomedical technique
39609876	student_A	925	960	abstract	differentially expressed metabolites	chemical
39609876	student_A	963	966	abstract	DEMs	chemical
39609876	student_A	983	1008	abstract	immune-related metabolites	chemical
39609876	student_A	1020	1030	abstract	lauric acid	chemical
39609876	student_A	1132	1138	abstract	obesity	DDF
39609876	student_A	1154	1157	abstract	DEMs	chemical
39609876	student_A	1235	1261	abstract	Aminoacyl-tRNA biosynthesis	chemical
39609876	student_A	1266	1279	abstract	Valine leucine	chemical
39609876	student_A	1285	1307	abstract	isoleucine biosynthesis	chemical
39609876	student_A	1314	1320	abstract	Glycine	chemical
39609876	student_A	1325	1355	abstract	Serine and threonine metabolism	chemical
39609876	student_A	1364	1402	abstract	Biosynthesis of unsaturated fatty acids	chemical
39609876	student_A	1406	1424	abstract	Microbiome analysis	biomedical technique
39609876	student_A	1438	1465	abstract	differential gut microbiotas	microbiome
39609876	student_A	1468	1471	abstract	DGMs	microbiome
39609876	student_A	1511	1522	abstract	p_Firmicutes	bacteria
39609876	student_A	1542	1552	abstract	obese group	human
39609876	student_A	1558	1579	abstract	g_Escherichia-Shigella	bacteria
39609876	student_A	1588	1599	abstract	normal group	human
39609876	student_A	1618	1636	abstract	Random Forest model	statistical technique
39609876	student_A	1665	1668	abstract	DEMs	chemical
39609876	student_A	1671	1689	abstract	immune-related DEGs	chemical
39609876	student_A	1696	1706	abstract	metabolites	chemical
39609876	student_A	1830	1836	abstract	obesity	DDF
39609876	student_A	1936	1946	abstract	DEGs BPIFA1	gene
39609876	student_A	1949	1951	abstract	BPI	gene
39609876	student_A	1958	1961	abstract	SAA1	gene
39609876	student_A	1964	1992	abstract	DEMs Dimethy(tetradecyl)amine	gene
39609876	student_A	1995	2010	abstract	Deoxycholic acid	chemical
39609876	student_A	2013	2030	abstract	Pathalic anhydride	gene
39609876	student_A	2037	2046	abstract	DL-Alanine	gene
39609876	student_A	2053	2073	abstract	DGMs g_Intestinimonas	bacteria
39609876	student_A	2079	2092	abstract	g_Turicibacter	bacteria
39609876	student_A	2284	2307	abstract	childhood simple obesity	DDF
39609876	student_A	2447	2453	abstract	obesity	DDF
39609876	student_A	2636	2642	abstract	obesity	DDF


28614379	student_A	0	26	title	Microbiome restoration diet	dietary supplement
28614379	student_A	13	24	abstract	gut bacteria	microbiome
28614379	student_A	64	73	abstract	probiotics	dietary supplement
28614379	student_A	79	88	abstract	prebiotics	dietary supplement
28614379	student_A	309	328	abstract	healthy participants	human
28614379	student_A	470	519	abstract	Functional Medicine Medical Symptoms Questionnaire	biomedical technique
28614379	student_A	522	524	abstract	MSQ	biomedical technique
28614379	student_A	528	548	abstract	Paired sample t-tests	statistical technique
28614379	student_A	854	865	abstract	gut bacteria	microbiome
28614379	student_A	942	964	abstract	non-clinical population	human
28614379	student_A	1100	1106	abstract	anxiety	DDF
28614379	student_A	1112	1121	abstract	depression	DDF
28614379	student_A	1124	1159	abstract	Dietary gut microbiome manipulations	biomedical technique
28614379	student_A	1297	1314	abstract	pre and probiotics	dietary supplement
28614379	student_A	1487	1501	abstract	clinical trials	biomedical technique
28614379	student_A	1610	1627	abstract	general population	human
28614379	student_A	1683	1693	abstract	individuals	human
28614379	student_A	1725	1727	abstract	IBS	DDF
28614379	student_A	1730	1736	abstract	anxiety	DDF
28614379	student_A	1739	1748	abstract	depression	DDF
28614379	student_A	1754	1772	abstract	Alzheimer's disease	DDF


34478848	student_A	0	12	title	High-fat diet	biomedical technique
34478848	student_A	21	35	title	stress behavior	DDF
34478848	student_A	38	60	title	inflammatory parameters	DDF
34478848	student_A	66	79	title	gut microbiota	microbiome
34478848	student_A	84	94	title	Tg APP mice	animal
34478848	student_A	0	22	abstract	Long-term high-fat diet	biomedical technique
34478848	student_A	25	27	abstract	HFD	biomedical technique
34478848	student_A	60	66	abstract	obesity	DDF
34478848	student_A	135	153	abstract	Alzheimer's disease	DDF
34478848	student_A	156	157	abstract	AD	DDF
34478848	student_A	185	200	abstract	glial activation	DDF
34478848	student_A	206	217	abstract	inflammation	DDF
34478848	student_A	308	310	abstract	HFD	biomedical technique
34478848	student_A	346	359	abstract	gut microbiota	microbiome
34478848	student_A	390	392	abstract	gut	anatomical location
34478848	student_A	399	418	abstract	microbiota dysbiosis	DDF
34478848	student_A	439	450	abstract	inflammation	DDF
34478848	student_A	464	479	abstract	mental disorders	DDF
34478848	student_A	489	495	abstract	anxiety	DDF
34478848	student_A	597	599	abstract	HFD	biomedical technique
34478848	student_A	604	623	abstract	male and female mice	animal
34478848	student_A	631	659	abstract	wild type (WT) and TgAPP mice	animal
34478848	student_A	674	675	abstract	AD	DDF
34478848	student_A	716	741	abstract	gut microbiota composition	microbiome
34478848	student_A	747	784	abstract	inflammatory/phagocytosis-related gene	gene
34478848	student_A	800	810	abstract	hippocampus	anatomical location
34478848	student_A	820	834	abstract	open-field test	biomedical technique
34478848	student_A	898	933	abstract	male and female or WT and TgAPP mice	animal
34478848	student_A	940	951	abstract	low-fat diet	biomedical technique
34478848	student_A	954	956	abstract	LFD	biomedical technique
34478848	student_A	969	971	abstract	HFD	biomedical technique
34478848	student_A	981	987	abstract	anxiety	DDF
34478848	student_A	1134	1153	abstract	tail suspension test	biomedical technique
34478848	student_A	1197	1213	abstract	female TgAPP mice	animal
34478848	student_A	1218	1220	abstract	HFD	biomedical technique
34478848	student_A	1234	1243	abstract	immobility	DDF
34478848	student_A	1272	1285	abstract	female WT mice	animal
34478848	student_A	1290	1292	abstract	HFD	biomedical technique
34478848	student_A	1295	1297	abstract	HFD	biomedical technique
34478848	student_A	1307	1315	abstract	dysbiosis	DDF
34478848	student_A	1320	1333	abstract	gut microbiota	microbiome
34478848	student_A	1406	1417	abstract	LFD fed mice	animal
34478848	student_A	1558	1568	abstract	hippocampus	anatomical location
34478848	student_A	1597	1619	abstract	male and female WT mice	animal
34478848	student_A	1629	1638	abstract	TgAPP mice	animal
34478848	student_A	1660	1668	abstract	cytokines	chemical
34478848	student_A	1671	1674	abstract	IL-6	chemical
34478848	student_A	1680	1683	abstract	IFNγ	chemical
34478848	student_A	1706	1712	abstract	WT mice	animal
34478848	student_A	1717	1719	abstract	LFD	biomedical technique
34478848	student_A	1733	1744	abstract	female TgAPP	animal
34478848	student_A	1747	1750	abstract	IL-6	chemical
34478848	student_A	1754	1756	abstract	HFD	biomedical technique
34478848	student_A	1804	1842	abstract	inflammatory/phagocytosis-related genes	gene
34478848	student_A	1847	1855	abstract	male mice	animal
34478848	student_A	1866	1867	abstract	WT	bacteria
34478848	student_A	1870	1874	abstract	IL-1β	chemical
34478848	student_A	1877	1881	abstract	MHCII	gene
34478848	student_A	1888	1892	abstract	TgAPP	animal
34478848	student_A	1895	1898	abstract	IL-6	chemical
34478848	student_A	1914	1925	abstract	female TgAPP	animal
34478848	student_A	2004	2006	abstract	HFD	biomedical technique
34478848	student_A	2009	2012	abstract	IL-6	chemical
34478848	student_A	2015	2020	abstract	IL-12β	chemical
34478848	student_A	2023	2026	abstract	TNFα	chemical
34478848	student_A	2029	2032	abstract	CD36	gene
34478848	student_A	2035	2039	abstract	IRAK4	gene
34478848	student_A	2042	2046	abstract	PYRY6	gene
34478848	student_A	2082	2084	abstract	HFD	biomedical technique
34478848	student_A	2094	2112	abstract	anxiogenic symptoms	DDF
34478848	student_A	2122	2150	abstract	alterations in gut microbiota	microbiome
34478848	student_A	2181	2198	abstract	inflammatory genes	gene
34478848	student_A	2212	2223	abstract	female TgAPP	animal
34478848	student_A	2330	2331	abstract	AD	DDF
34478848	student_A	2367	2378	abstract	inflammation	DDF


31597644	student_A	38	50	title	immune system	anatomical location
31597644	student_A	56	64	title	epigenome	microbiome
31597644	student_A	94	101	title	ALS mice	animal
31597644	student_A	0	28	abstract	Amyotrophic lateral sclerosis	DDF
31597644	student_A	31	33	abstract	ALS	DDF
